service_date,route_short,station_name,gated_entries
2020-01-10,Orange,Malden Center,10430.0
2020-01-10,Orange,Massachusetts Avenue,5807.0
2020-01-10,Orange,North Station,10447.14
2020-01-10,Orange,Oak Grove,6100.0
2020-01-10,Orange,Roxbury Crossing,4432.0
2020-01-10,Orange,Ruggles,9101.0
2020-01-10,Orange,State Street,12239.1
2020-01-10,Orange,Stony Brook,3155.0
2020-01-10,Orange,Sullivan Square,8007.0
2020-01-10,Orange,Tufts Medical Center,6141.0
2020-01-10,Orange,Wellington,7062.0
2020-01-10,Red,Alewife,10931.0
2020-01-10,Red,Andrew,5130.0
2020-01-10,Red,Ashmont,8680.0
2020-01-10,Red,Braintree,3994.0
2020-01-10,Red,Broadway,5885.0
2020-01-10,Red,Central,14997.0
2020-01-10,Red,Charles/MGH,10208.0
2020-01-10,Red,Davis,10467.0
2020-01-10,Red,Downtown Crossing,12082.92
2020-01-10,Red,Fields Corner,4965.0
2020-01-10,Red,Harvard,16095.0
2020-01-10,Red,JFK/UMass,5774.0
2020-01-10,Red,Kendall/MIT,16026.0
2020-01-10,Red,North Quincy,5509.0
2020-01-10,Red,Park Street,6275.22
2020-01-10,Red,Porter,7692.0
2020-01-10,Red,Quincy Adams,3602.0
2020-01-10,Red,Quincy Center,7102.0
2020-01-10,Red,Savin Hill,2138.0
2020-01-10,Red,Shawmut,1975.0
2020-01-10,Red,South Station,15978.9
2020-01-10,Red,Wollaston,3378.0
2020-01-11,Blue,Airport,5444.0
2020-01-11,Blue,Aquarium,3452.0
2020-01-11,Blue,Beachmont,1831.0
2020-01-11,Blue,Bowdoin,713.0
2020-01-11,Blue,Government Center,240.4
2020-01-11,Blue,Maverick,7808.0
2020-01-11,Blue,Orient Heights,2646.0
2020-01-11,Blue,Revere Beach,2067.0
2020-01-11,Blue,State Street,457.3
2020-01-11,Blue,Suffolk Downs,538.0
2020-01-11,Blue,Wonderland,3822.0
2020-01-11,Blue,Wood Island,1213.0
2020-01-11,Green,Arlington,3030.0
2020-01-11,Green,Boylston,3889.0
2020-01-11,Green,Copley,8082.0
2020-01-11,Green,Government Center,2163.6
2020-01-11,Green,Haymarket,4378.15
2020-01-11,Green,Hynes Convention Center,5339.0
2020-01-11,Green,Kenmore,5303.0
2020-01-11,Green,Lechmere,3616.0
2020-01-11,Green,North Station,2840.02
2020-01-11,Green,Park Street,5351.08
2020-01-11,Green,Prudential,2560.0
2020-01-11,Green,Riverside,723.0
2020-01-11,Green,Science Park,345.0
2020-01-11,Green,Symphony,1271.0
2020-01-11,Orange,Assembly,3513.0
2020-01-11,Orange,Back Bay,6458.0
2020-01-11,Orange,Chinatown,3978.0
2020-01-11,Orange,Community College,1341.0
2020-01-11,Orange,Downtown Crossing,5505.15
2020-01-11,Orange,Forest Hills,6192.0
2020-01-11,Orange,Green Street,1634.0
2020-01-11,Orange,Haymarket,4556.85
2020-01-11,Orange,Jackson Square,2953.0
2020-01-11,Orange,Malden Center,5539.0
2020-01-11,Orange,Massachusetts Avenue,3159.0
2020-01-11,Orange,North Station,5512.98
2020-01-11,Orange,Oak Grove,3015.0
2020-01-11,Orange,Roxbury Crossing,1822.0
2020-01-11,Orange,Ruggles,4118.0
2020-01-11,Orange,State Street,4115.7
2020-01-11,Orange,Stony Brook,1867.0
2020-01-11,Orange,Sullivan Square,4970.0
2020-01-11,Orange,Tufts Medical Center,2695.0
2020-01-11,Orange,Wellington,3832.0
2020-01-11,Red,Alewife,18.0
2020-01-11,Red,Andrew,2663.0
2020-01-11,Red,Ashmont,3975.0
2020-01-11,Red,Braintree,1961.0
2020-01-11,Red,Broadway,2464.0
2020-01-11,Red,Central,8461.0
2020-01-11,Red,Charles/MGH,3409.0
2020-01-11,Red,Davis,14.0
2020-01-11,Red,Downtown Crossing,5729.85
2020-01-11,Red,Fields Corner,2618.0
2020-01-11,Red,Harvard,16021.0
2020-01-11,Red,JFK/UMass,2623.0
2020-01-11,Red,Kendall/MIT,4130.0
2020-01-11,Red,North Quincy,2320.0
2020-01-11,Red,Park Street,3874.92
2020-01-11,Red,Quincy Adams,1392.0
2020-01-11,Red,Quincy Center,3452.0
2020-01-11,Red,Savin Hill,1144.0
2020-01-11,Red,Shawmut,898.0
2020-01-11,Red,South Station,4953.2
2020-01-11,Red,Wollaston,1733.0
2020-01-12,Blue,Airport,4609.0
2020-01-12,Blue,Aquarium,2397.0
2020-01-12,Blue,Beachmont,1364.0
2020-01-12,Blue,Bowdoin,360.0
2020-01-12,Blue,Government Center,176.0
2020-01-12,Blue,Maverick,5778.0
2020-01-12,Blue,Orient Heights,1878.0
2020-01-12,Blue,Revere Beach,1571.0
2020-01-12,Blue,State Street,338.0
2020-01-12,Blue,Suffolk Downs,370.0
2020-01-12,Blue,Wonderland,2631.0
2020-01-12,Blue,Wood Island,988.0
2020-01-12,Green,Arlington,2133.0
2020-01-12,Green,Boylston,3241.0
2020-01-12,Green,Copley,5916.0
2020-01-12,Green,Government Center,1584.0
2020-01-12,Green,Haymarket,2196.18
2020-01-12,Green,Hynes Convention Center,3974.0
2020-01-12,Green,Kenmore,3671.0
2020-01-12,Green,Lechmere,1705.0
2020-01-12,Green,North Station,1316.14
2020-01-12,Green,Park Street,4056.52
2020-01-12,Green,Prudential,1837.0
2020-01-12,Green,Riverside,334.0
2020-01-12,Green,Science Park,186.0
2020-01-12,Green,Symphony,864.0
2020-01-12,Orange,Assembly,2267.0
2020-01-12,Orange,Back Bay,4946.0
2020-01-12,Orange,Chinatown,3221.0
2020-01-12,Orange,Community College,989.0
2020-01-12,Orange,Downtown Crossing,3975.86
2020-01-12,Orange,Forest Hills,4117.0
2020-01-12,Orange,Green Street,1018.0
2020-01-12,Orange,Haymarket,2285.82
2020-01-12,Orange,Jackson Square,2180.0
2020-01-12,Orange,Malden Center,3726.0
2020-01-12,Orange,Massachusetts Avenue,2170.0
2020-01-12,Orange,North Station,2554.86
2020-01-12,Orange,Oak Grove,1545.0
2020-01-12,Orange,Roxbury Crossing,1294.0
2020-01-12,Orange,Ruggles,3054.0
2020-01-12,Orange,State Street,3042.0
2020-01-12,Orange,Stony Brook,1185.0
2020-01-12,Orange,Sullivan Square,3048.0
2020-01-12,Orange,Tufts Medical Center,2138.0
2020-01-12,Orange,Wellington,2679.0
2020-01-12,Red,Alewife,17.0
2020-01-12,Red,Andrew,2047.0
2020-01-12,Red,Ashmont,2701.0
2020-01-12,Red,Braintree,1116.0
2020-01-12,Red,Broadway,1807.0
2020-01-12,Red,Central,5537.0
2020-01-12,Red,Charles/MGH,2485.0
2020-01-12,Red,Davis,8.0
2020-01-12,Red,Downtown Crossing,4138.14
2020-01-12,Red,Fields Corner,1801.0
2020-01-12,Red,Harvard,11277.0
2020-01-12,Red,JFK/UMass,1909.0
2020-01-12,Red,Kendall/MIT,3075.0
2020-01-12,Red,North Quincy,1686.0
2020-01-12,Red,Park Street,2937.48
2020-01-12,Red,Porter,4.0
2020-01-12,Red,Quincy Adams,767.0
2020-01-12,Red,Quincy Center,2366.0
2020-01-12,Red,Savin Hill,805.0
2020-01-12,Red,Shawmut,643.0
2020-01-12,Red,South Station,4387.6
2020-01-12,Red,Wollaston,1288.0
2020-01-13,Blue,Airport,7243.0
2020-01-13,Blue,Aquarium,4085.0
2020-01-13,Blue,Beachmont,3237.0
2020-01-13,Blue,Bowdoin,2226.0
2020-01-13,Blue,Government Center,744.5
2020-01-13,Blue,Maverick,10985.0
2020-01-13,Blue,Orient Heights,4373.0
2020-01-13,Blue,Revere Beach,2861.0
2020-01-13,Blue,State Street,1446.0
2020-01-13,Blue,Suffolk Downs,725.0
2020-01-13,Blue,Wonderland,6888.0
2020-01-13,Blue,Wood Island,2074.0
2020-01-13,Green,Arlington,6329.0
2020-01-13,Green,Boylston,4834.0
2020-01-13,Green,Copley,10097.0
2020-01-13,Green,Government Center,6700.5
2020-01-13,Green,Haymarket,4261.53
2020-01-13,Green,Hynes Convention Center,5836.0
2020-01-13,Green,Kenmore,5110.0
2020-01-13,Green,Lechmere,5435.0
2020-01-13,Green,North Station,6999.24
2020-01-13,Green,Park Street,8778.88
2020-01-13,Green,Prudential,2939.0
2020-01-13,Green,Riverside,1401.0
2020-01-13,Green,Science Park,456.0
2020-01-13,Green,Symphony,1564.0
2020-01-13,Orange,Assembly,3713.0
2020-01-13,Orange,Back Bay,16174.0
2020-01-13,Orange,Chinatown,4967.0
2020-01-13,Orange,Community College,2986.0
2020-01-13,Orange,Downtown Crossing,11584.09
2020-01-13,Orange,Forest Hills,12426.0
2020-01-13,Orange,Green Street,3036.0
2020-01-13,Orange,Haymarket,4435.47
2020-01-13,Orange,Jackson Square,5261.0
2020-01-13,Orange,Malden Center,10834.0
2020-01-13,Orange,Massachusetts Avenue,5469.0
2020-01-13,Orange,North Station,13586.76
2020-01-13,Orange,Oak Grove,6519.0
2020-01-13,Orange,Roxbury Crossing,4108.0
2020-01-13,Orange,Ruggles,10118.0
2020-01-13,Orange,State Street,13014.0
2020-01-13,Orange,Stony Brook,3413.0
2020-01-13,Orange,Sullivan Square,7954.0
2020-01-13,Orange,Tufts Medical Center,6101.0
2020-01-13,Orange,Wellington,7266.0
2020-01-13,Red,Alewife,11476.0
2020-01-13,Red,Andrew,5386.0
2020-01-13,Red,Ashmont,8487.0
2020-01-13,Red,Braintree,4493.0
2020-01-13,Red,Broadway,6246.0
2020-01-13,Red,Central,14950.0
2020-01-13,Red,Charles/MGH,10286.0
2020-01-13,Red,Davis,11437.0
2020-01-13,Red,Downtown Crossing,12056.91
2020-01-13,Red,Fields Corner,4738.0
2020-01-13,Red,Harvard,15521.0
2020-01-13,Red,JFK/UMass,5943.0
2020-01-13,Red,Kendall/MIT,17028.0
2020-01-13,Red,North Quincy,5833.0
2020-01-13,Red,Park Street,6357.12
2020-01-13,Red,Porter,7782.0
2020-01-13,Red,Quincy Adams,3956.0
2020-01-13,Red,Quincy Center,7258.0
2020-01-13,Red,Savin Hill,2158.0
2020-01-13,Red,Shawmut,2092.0
2020-01-13,Red,South Station,17826.2
2020-01-13,Red,Wollaston,3430.0
2020-01-14,Blue,Airport,7179.0
2020-01-14,Blue,Aquarium,4311.0
2020-01-14,Blue,Beachmont,3308.0
2020-01-14,Blue,Bowdoin,2396.0
2020-01-14,Blue,Government Center,764.4
2020-01-14,Blue,Maverick,11317.0
2020-01-14,Blue,Orient Heights,4568.0
2020-01-14,Blue,Revere Beach,2957.0
2020-01-14,Blue,State Street,1459.3
2020-01-14,Blue,Suffolk Downs,747.0
2020-01-14,Blue,Wonderland,7001.0
2020-01-14,Blue,Wood Island,2119.0
2020-01-14,Green,Arlington,6859.0
2020-01-14,Green,Boylston,5773.0
2020-01-14,Green,Copley,11617.0
2020-01-14,Green,Government Center,6879.6
2020-01-14,Green,Haymarket,4424.21
2020-01-14,Green,Hynes Convention Center,6052.0
2020-01-14,Green,Kenmore,5195.0
2020-01-14,Green,Lechmere,5557.0
2020-01-14,Green,North Station,5821.82
2020-01-14,Green,Park Street,9747.48
2020-01-14,Green,Prudential,2943.0
2020-01-14,Green,Riverside,1312.0
2020-01-14,Green,Science Park,545.0
2020-01-14,Green,Symphony,1749.0
2020-01-14,Orange,Assembly,4030.0
2020-01-14,Orange,Back Bay,16295.0
2020-01-14,Orange,Chinatown,5911.0
2020-01-14,Orange,Community College,2888.0
2020-01-14,Orange,Downtown Crossing,12002.06
2020-01-14,Orange,Forest Hills,12917.0
2020-01-14,Orange,Green Street,3264.0
2020-01-14,Orange,Haymarket,4604.79
2020-01-14,Orange,Jackson Square,5546.0
2020-01-14,Orange,Malden Center,11313.0
2020-01-14,Orange,Massachusetts Avenue,5928.0
2020-01-14,Orange,North Station,11301.18
2020-01-14,Orange,Oak Grove,6523.0
2020-01-14,Orange,Roxbury Crossing,4232.0
2020-01-14,Orange,Ruggles,10789.0
2020-01-14,Orange,State Street,13133.7
2020-01-14,Orange,Stony Brook,3617.0
2020-01-14,Orange,Sullivan Square,8192.0
2020-01-14,Orange,Tufts Medical Center,6102.0
2020-01-14,Orange,Wellington,7436.0
2020-01-14,Red,Alewife,11832.0
2020-01-14,Red,Andrew,5811.0
2020-01-14,Red,Ashmont,8746.0
2020-01-14,Red,Braintree,4427.0
2020-01-14,Red,Broadway,6525.0
2020-01-14,Red,Central,15633.0
2020-01-14,Red,Charles/MGH,10782.0
2020-01-14,Red,Davis,12099.0
2020-01-14,Red,Downtown Crossing,12491.94
2020-01-14,Red,Fields Corner,4909.0
2020-01-14,Red,Harvard,16135.0
2020-01-14,Red,JFK/UMass,6133.0
2020-01-14,Red,Kendall/MIT,17902.0
2020-01-14,Red,North Quincy,6164.0
2020-01-14,Red,Park Street,7058.52
2020-01-14,Red,Porter,8505.0
2020-01-14,Red,Quincy Adams,3968.0
2020-01-14,Red,Quincy Center,7437.0
2020-01-14,Red,Savin Hill,2315.0
2020-01-14,Red,Shawmut,2423.0
2020-01-14,Red,South Station,17828.3
2020-01-14,Red,Wollaston,3603.0
2020-01-15,Blue,Airport,7364.0
2020-01-15,Blue,Aquarium,4386.0
2020-01-15,Blue,Beachmont,3450.0
2020-01-15,Blue,Bowdoin,2493.0
2020-01-15,Blue,Government Center,787.0
2020-01-15,Blue,Maverick,11437.0
2020-01-15,Blue,Orient Heights,4627.0
2020-01-15,Blue,Revere Beach,2974.0
2020-01-15,Blue,State Street,1471.7
2020-01-15,Blue,Suffolk Downs,817.0
2020-01-15,Blue,Wonderland,7223.0
2020-01-15,Blue,Wood Island,2201.0
2020-01-15,Green,Arlington,6766.0
2020-01-15,Green,Boylston,5516.0
2020-01-15,Green,Copley,11325.0
2020-01-15,Green,Government Center,7083.0
2020-01-15,Green,Haymarket,4567.29
2020-01-15,Green,Hynes Convention Center,6157.0
2020-01-15,Green,Kenmore,5505.0
2020-01-15,Green,Lechmere,5610.0
2020-01-15,Green,North Station,7002.98
2020-01-15,Green,Park Street,10013.12
2020-01-15,Green,Prudential,3031.0
2020-01-15,Green,Riverside,1452.0
2020-01-15,Green,Science Park,487.0
2020-01-15,Green,Symphony,1585.0
2020-01-15,Orange,Assembly,4348.0
2020-01-15,Orange,Back Bay,17116.0
2020-01-15,Orange,Chinatown,5591.0
2020-01-15,Orange,Community College,3128.0
2020-01-15,Orange,Downtown Crossing,12099.08
2020-01-15,Orange,Forest Hills,13212.0
2020-01-15,Orange,Green Street,3377.0
2020-01-15,Orange,Haymarket,4753.71
2020-01-15,Orange,Jackson Square,5589.0
2020-01-15,Orange,Malden Center,11235.0
2020-01-15,Orange,Massachusetts Avenue,5817.0
2020-01-15,Orange,North Station,13594.02
2020-01-15,Orange,Oak Grove,6947.0
2020-01-15,Orange,Roxbury Crossing,4315.0
2020-01-15,Orange,Ruggles,10592.0
2020-01-15,Orange,State Street,13245.3
2020-01-15,Orange,Stony Brook,3636.0
2020-01-15,Orange,Sullivan Square,8648.0
2020-01-15,Orange,Tufts Medical Center,6641.0
2020-01-15,Orange,Wellington,7557.0
2020-01-15,Red,Alewife,11939.0
2020-01-15,Red,Andrew,5845.0
2020-01-15,Red,Ashmont,9091.0
2020-01-15,Red,Braintree,4698.0
2020-01-15,Red,Broadway,6553.0
2020-01-15,Red,Central,15937.0
2020-01-15,Red,Charles/MGH,10841.0
2020-01-15,Red,Davis,11973.0
2020-01-15,Red,Downtown Crossing,12592.92
2020-01-15,Red,Fields Corner,5038.0
2020-01-15,Red,Harvard,16781.0
2020-01-15,Red,JFK/UMass,6244.0
2020-01-15,Red,Kendall/MIT,15960.0
2020-01-15,Red,North Quincy,6078.0
2020-01-15,Red,Park Street,7250.88
2020-01-15,Red,Porter,8256.0
2020-01-15,Red,Quincy Adams,4178.0
2020-01-15,Red,Quincy Center,7682.0
2020-01-15,Red,Savin Hill,2262.0
2020-01-15,Red,Shawmut,2361.0
2020-01-15,Red,South Station,17530.8
2020-01-15,Red,Wollaston,3649.0
2020-01-16,Blue,Airport,7115.0
2020-01-16,Blue,Aquarium,4362.0
2020-01-16,Blue,Beachmont,3271.0
2020-01-16,Blue,Bowdoin,2434.0
2020-01-16,Blue,Government Center,791.5
2020-01-16,Blue,Maverick,11352.0
2020-01-16,Blue,Orient Heights,4518.0
2020-01-16,Blue,Revere Beach,2869.0
2020-01-16,Blue,State Street,1438.8
2020-01-16,Blue,Suffolk Downs,795.0
2020-01-16,Blue,Wonderland,7126.0
2020-01-16,Blue,Wood Island,1898.0
2020-01-16,Green,Arlington,6205.0
2020-01-16,Green,Boylston,5941.0
2020-01-16,Green,Copley,11152.0
2020-01-16,Green,Government Center,7123.5
2020-01-16,Green,Haymarket,4571.7
2020-01-16,Green,Hynes Convention Center,6317.0
2020-01-16,Green,Kenmore,5636.0
2020-01-16,Green,Lechmere,5638.0
2020-01-16,Green,North Station,7125.72
2020-01-16,Green,Park Street,9043.36
2020-01-16,Green,Prudential,3278.0
2020-01-16,Green,Riverside,1467.0
2020-01-16,Green,Science Park,562.0
2020-01-16,Green,Symphony,1698.0
2020-01-16,Orange,Assembly,3952.0
2020-01-16,Orange,Back Bay,17192.0
2020-01-16,Orange,Chinatown,5861.0
2020-01-16,Orange,Community College,3047.0
2020-01-16,Orange,Downtown Crossing,11943.26
2020-01-16,Orange,Forest Hills,12994.0
2020-01-16,Orange,Green Street,3269.0
2020-01-16,Orange,Haymarket,4758.3
2020-01-16,Orange,Jackson Square,5325.0
2020-01-16,Orange,Malden Center,11182.0
2020-01-16,Orange,Massachusetts Avenue,5868.0
2020-01-16,Orange,North Station,13832.28
2020-01-16,Orange,Oak Grove,6754.0
2020-01-16,Orange,Roxbury Crossing,4058.0
2020-01-16,Orange,Ruggles,10445.0
2020-01-16,Orange,State Street,12949.2
2020-01-16,Orange,Stony Brook,3558.0
2020-01-16,Orange,Sullivan Square,8456.0
2020-01-16,Orange,Tufts Medical Center,6654.0
2020-01-16,Orange,Wellington,7584.0
2020-01-16,Red,Alewife,11999.0
2020-01-16,Red,Andrew,5489.0
2020-01-16,Red,Ashmont,8867.0
2020-01-16,Red,Braintree,4592.0
2020-01-16,Red,Broadway,6088.0
2020-01-16,Red,Central,16161.0
2020-01-16,Red,Charles/MGH,10833.0
2020-01-16,Red,Davis,12104.0
2020-01-16,Red,Downtown Crossing,12430.74
2020-01-16,Red,Fields Corner,4974.0
2020-01-16,Red,Harvard,16691.0
2020-01-16,Red,JFK/UMass,6069.0
2020-01-16,Red,Kendall/MIT,18170.0
2020-01-16,Red,North Quincy,5921.0
2020-01-16,Red,Park Street,6548.64
2020-01-16,Red,Porter,8600.0
2020-01-16,Red,Quincy Adams,4014.0
2020-01-16,Red,Quincy Center,7282.0
2020-01-16,Red,Savin Hill,2234.0
2020-01-16,Red,Shawmut,2201.0
2020-01-16,Red,South Station,18232.2
2020-01-16,Red,Wollaston,3445.0
2020-01-17,Blue,Airport,6856.0
2020-01-17,Blue,Aquarium,4070.0
2020-01-17,Blue,Beachmont,3017.0
2020-01-17,Blue,Bowdoin,2191.0
2020-01-17,Blue,Government Center,669.6
2020-01-17,Blue,Maverick,10772.0
2020-01-17,Blue,Orient Heights,3930.0
2020-01-17,Blue,Revere Beach,2771.0
2020-01-17,Blue,State Street,1218.2
2020-01-17,Blue,Suffolk Downs,701.0
2020-01-17,Blue,Wonderland,6149.0
2020-01-17,Blue,Wood Island,1782.0
2020-01-17,Green,Arlington,6427.0
2020-01-17,Green,Boylston,6295.0
2020-01-17,Green,Copley,10151.0
2020-01-17,Green,Government Center,6026.400000000001
2020-01-17,Green,Haymarket,5112.66
2020-01-17,Green,Hynes Convention Center,5790.0
2020-01-17,Green,Kenmore,5500.0
2020-01-17,Green,Lechmere,4947.0
2020-01-17,Green,North Station,5527.72
2020-01-17,Green,Park Street,8139.72
2020-01-17,Green,Prudential,3612.0
2020-01-17,Green,Riverside,1237.0
2020-01-17,Green,Science Park,493.0
2020-01-17,Green,Symphony,1986.0
2020-01-17,Orange,Assembly,2872.0
2020-01-17,Orange,Back Bay,14059.0
2020-01-17,Orange,Chinatown,5220.0
2020-01-17,Orange,Community College,2452.0
2020-01-17,Orange,Downtown Crossing,10381.630000000001
2020-01-17,Orange,Forest Hills,11604.0
2020-01-17,Orange,Green Street,2480.0
2020-01-17,Orange,Haymarket,5321.34
2020-01-17,Orange,Jackson Square,4900.0
2020-01-17,Orange,Malden Center,9746.0
2020-01-17,Orange,Massachusetts Avenue,4909.0
2020-01-17,Orange,North Station,10730.28
2020-01-17,Orange,Oak Grove,5595.0
2020-01-17,Orange,Roxbury Crossing,3832.0
2020-01-17,Orange,Ruggles,8839.0
2020-01-17,Orange,State Street,10963.8
2020-01-17,Orange,Stony Brook,3307.0
2020-01-17,Orange,Sullivan Square,7301.0
2020-01-17,Orange,Tufts Medical Center,5783.0
2020-01-17,Orange,Wellington,6358.0
2020-01-17,Red,Alewife,10303.0
2020-01-17,Red,Andrew,4311.0
2020-01-17,Red,Ashmont,7923.0
2020-01-17,Red,Braintree,4211.0
2020-01-17,Red,Broadway,5278.0
2020-01-17,Red,Central,13762.0
2020-01-17,Red,Charles/MGH,9449.0
2020-01-17,Red,Davis,10802.0
2020-01-17,Red,Downtown Crossing,10805.37
2020-01-17,Red,Fields Corner,4681.0
2020-01-17,Red,Harvard,15962.0
2020-01-17,Red,JFK/UMass,5503.0
2020-01-17,Red,Kendall/MIT,15764.0
2020-01-17,Red,North Quincy,5081.0
2020-01-17,Red,Park Street,5894.28
2020-01-17,Red,Porter,8088.0
2020-01-17,Red,Quincy Adams,3321.0
2020-01-17,Red,Quincy Center,6544.0
2020-01-17,Red,Savin Hill,2052.0
2020-01-17,Red,Shawmut,2187.0
2020-01-17,Red,South Station,16549.4
2020-01-17,Red,Wollaston,3071.0
2020-01-18,Blue,Airport,4402.0
2020-01-18,Blue,Aquarium,2477.0
2020-01-18,Blue,Beachmont,1525.0
2020-01-18,Blue,Bowdoin,584.0
2020-01-18,Blue,Government Center,339.6
2020-01-18,Blue,Maverick,6339.0
2020-01-18,Blue,Orient Heights,2069.0
2020-01-18,Blue,Revere Beach,1524.0
2020-01-18,Blue,State Street,280.2
2020-01-18,Blue,Suffolk Downs,360.0
2020-01-18,Blue,Wonderland,2922.0
2020-01-18,Blue,Wood Island,1017.0
2020-01-18,Green,Arlington,3228.0
2020-01-18,Green,Boylston,6683.0
2020-01-18,Green,Government Center,3056.4
2020-01-18,Green,Haymarket,4259.57
2020-01-18,Green,Hynes Convention Center,5147.0
2020-01-18,Green,Kenmore,5749.0
2020-01-18,Green,Lechmere,2881.0
2020-01-18,Green,North Station,2483.36
2020-01-18,Green,Park Street,7040.04
2020-01-18,Green,Prudential,3230.0
2020-01-18,Green,Riverside,443.0
2020-01-18,Green,Science Park,377.0
2020-01-18,Green,Symphony,2049.0
2020-01-18,Orange,Chinatown,1.0
2020-01-18,Orange,Community College,14.0
2020-01-18,Orange,Downtown Crossing,17.64
2020-01-18,Orange,Haymarket,4433.43
2020-01-18,Orange,North Station,4820.64
2020-01-18,Orange,State Street,2521.8
2020-01-18,Red,Alewife,3470.0
2020-01-18,Red,Andrew,2408.0
2020-01-18,Red,Ashmont,3486.0
2020-01-18,Red,Braintree,1520.0
2020-01-18,Red,Broadway,2280.0
2020-01-18,Red,Central,7357.0
2020-01-18,Red,Charles/MGH,2855.0
2020-01-18,Red,Davis,5422.0
2020-01-18,Red,Downtown Crossing,18.36
2020-01-18,Red,Fields Corner,2361.0
2020-01-18,Red,Harvard,9203.0
2020-01-18,Red,JFK/UMass,2260.0
2020-01-18,Red,Kendall/MIT,4064.0
2020-01-18,Red,North Quincy,1985.0
2020-01-18,Red,Park Street,5097.96
2020-01-18,Red,Porter,3381.0
2020-01-18,Red,Quincy Adams,1128.0
2020-01-18,Red,Quincy Center,2838.0
2020-01-18,Red,Savin Hill,889.0
2020-01-18,Red,Shawmut,757.0
2020-01-18,Red,South Station,4790.1
2020-01-18,Red,Wollaston,1318.0
2020-01-19,Blue,Airport,4113.0
2020-01-19,Blue,Aquarium,2142.0
2020-01-19,Blue,Beachmont,1235.0
2020-01-19,Blue,Bowdoin,490.0
2020-01-19,Blue,Government Center,272.1
2020-01-19,Blue,Maverick,4746.0
2020-01-19,Blue,Orient Heights,1635.0
2020-01-19,Blue,Revere Beach,1232.0
2020-01-19,Blue,State Street,240.6
2020-01-19,Blue,Suffolk Downs,328.0
2020-01-19,Blue,Wonderland,2343.0
2020-01-19,Blue,Wood Island,660.0
2020-01-19,Green,Arlington,2574.0
2020-01-19,Green,Boylston,5658.0
2020-01-19,Green,Government Center,2448.9
2020-01-19,Green,Haymarket,18.13
2020-01-19,Green,Hynes Convention Center,4386.0
2020-01-19,Green,Kenmore,4812.0
2020-01-19,Green,Lechmere,2202.0
2020-01-19,Green,North Station,801.38
2020-01-19,Green,Park Street,6166.56
2020-01-19,Green,Prudential,2636.0
2020-01-19,Green,Riverside,317.0
2020-01-19,Green,Science Park,287.0
2020-01-19,Green,Symphony,1505.0
2020-01-19,Orange,Chinatown,12.0
2020-01-19,Orange,Community College,14.0
2020-01-19,Orange,Downtown Crossing,18.62
2020-01-19,Orange,Haymarket,18.87
2020-01-19,Orange,North Station,1555.62
2020-01-19,Orange,State Street,2165.4
2020-01-19,Red,Alewife,2785.0
2020-01-19,Red,Andrew,1916.0
2020-01-19,Red,Ashmont,2578.0
2020-01-19,Red,Braintree,1073.0
2020-01-19,Red,Broadway,2011.0
2020-01-19,Red,Central,5954.0
2020-01-19,Red,Charles/MGH,2550.0
2020-01-19,Red,Davis,4222.0
2020-01-19,Red,Downtown Crossing,19.38
2020-01-19,Red,Fields Corner,1819.0
2020-01-19,Red,Harvard,7986.0
2020-01-19,Red,JFK/UMass,1776.0
2020-01-19,Red,Kendall/MIT,3476.0
2020-01-19,Red,North Quincy,1597.0
2020-01-19,Red,Park Street,4465.4400000000005
2020-01-19,Red,Porter,3259.0
2020-01-19,Red,Quincy Adams,768.0
2020-01-19,Red,Quincy Center,2175.0
2020-01-19,Red,Savin Hill,764.0
2020-01-19,Red,Shawmut,629.0
2020-01-19,Red,South Station,4490.5
2020-01-19,Red,Wollaston,1224.0
2020-01-20,Blue,Airport,5212.0
2020-01-20,Blue,Aquarium,2570.0
2020-01-20,Blue,Beachmont,1718.0
2020-01-20,Blue,Bowdoin,775.0
2020-01-20,Blue,Government Center,288.0
2020-01-20,Blue,Maverick,6210.0
